ID,PBillStatus,CompR,HTdevice,HTsource,DeviceType,@9to5,HomeW,HomeWYN,HomeS,HomeSYN,AwayW,AwayWNY,AwayS,AwaySNY,IncHomeS,IncHomeW,ReasonPos,ReasonNeg,RewardForm,IncAwayS,IncAwayW,IncWD,IncDish,IncAutoS,IncAutoW,IncEmer10S,IncEmer30S,IncEmer10W,IncEmer30W,EmerRForm,EnergyC1,EnergyC2,EnergyC3,EnergyC4,MC1,MC2,MC3,MC4,MC5,Frugal1,Frugal2,Frugal3,Trust1,Trust2,Trust3,Trust4,ComfNS1,ComfNS2,ComfNS3,ComfNW1,ComfNW2,ConvB1,ConvB2,ConvB3,ConvB4,ControlN1,ControlN2R,ControlN3,ControlN4,Atti1,Atti2,Atti3,Atti4,SubNorm1,SubNorm2,SubNorm3,PBC1,PBC2,PBC3R,PBC4,PBC5,INT1,INT2,INT3,INT4,SN1,SN2,SN3,SN4,HabitC1,HabitC2,HabitC3,HabitC4,HabitC5,HabitC6,HabitC7,HabitE1,HabitE2,HabitE3,State,City,Age,Gender,OwnRent,BillS,NBillS,BillW,NBillW,Utility,Sqft,SqftCate,HouseholdS,Political,Ethnic,Income,Educ,Job,Latitude,Longitude,EnergyC,MCG,MCBill,Frugal,Trust,ComfortS,ComfortW,Attitude,SubN,PBC,hot,cold,ACYN,HeatYN,valid1,valid2,valid
731,1,2,4,1,3,1,73,1,66,1,73,1,66,1,2,2,,,4,2,2,2,,2,2,2,2,2,2,1,3,3,3,4,2,4,5,6,6,6,5,6,4,4,4,4,2,2,2,3,3,4,2,3,4,5,6,6,5,6,6,6,6,4,4,3,6,6,5,6,6,5,5,5,4,4,4,4,4,6,7,7,4,4,4,2,1,2,2,49,north Charleston,33,2,1,129.00,3,213.00,4,SCE&g,900,1.00,5,2,2,4,3,8,39.29040527,-76.61219788000000,3.25,3.00,5.50,5.67,4.00,2.00,3.00,6.00,4.00,6.00,1,0,1,1,1,1,1
732,1,2,2,1,3,1,70,1,,0,,2,,0,4,6,,,5,4,1,6,,2,4,4,4,3,3,1,5,5,4,5,5,6,6,6,6,6,5,6,4,5,5,4,2,2,2,5,4,3,2,2,2,6,4,7,6,7,6,6,6,5,2,2,6,5,5,5,5,5,5,7,2,4,3,2,4,7,5,7,7,6,5,1,1,2,1,36,pahrump,66,1,2,75.00,1,250.00,4,valley electric,1200,2.00,3,4,1,4,3,11,,,4.75,5.50,6.00,5.67,4.50,2.00,4.50,6.25,3.50,5.00,0,0,1,1,1,1,1
733,1,2,4,1,2,0,70,1,75,1,65,1,80,1,7,7,,,5,7,7,4,,4,4,7,7,4,5,1,2,6,6,2,5,7,2,5,4,5,5,4,7,7,7,7,7,7,7,5,3,5,3,6,3,7,2,5,6,2,2,1,1,1,1,5,7,5,7,5,7,3,2,6,3,5,5,2,5,2,5,2,7,6,6,7,1,1,1,42,Dayton,35,2,2,100.00,2,250.00,4,Dayton Power and Light,700,1.00,3,7,1,5,5,12,39.82699585,-84.01869965000000,4.00,6.00,3.00,4.67,7.00,7.00,4.00,1.50,1.00,5.00,0,1,1,1,1,1,1
734,3,2,11,3,4,0,60,1,70,1,,2,70,1,4,4,,,5,8,8,7,4,8,8,7,7,7,7,1,6,6,6,5,4,6,5,6,6,7,7,7,5,6,4,6,5,5,4,2,4,3,2,5,2,6,4,5,4,6,6,6,6,4,4,4,5,5,5,6,5,5,5,5,2,5,5,2,5,6,6,2,6,3,3,6,1,2,1,6,tucson,36,2,2,300.00,4,250.00,4,PNM,2000,4.00,5,5,1,8,3,12,32.67900085,-108.50640110000000,5.75,5.00,5.50,7.00,5.00,4.67,3.00,6.00,4.00,5.50,1,0,1,1,1,1,1
735,2,1,2,2,1,0,66,1,72,1,64,1,82,1,8,7,,2,5,8,7,7,6,8,7,8,8,7,7,3,4,3,3,4,5,5,5,5,5,6,5,6,4,4,5,4,6,4,7,1,1,3,1,5,2,6,6,5,4,6,5,5,5,4,2,2,5,4,5,4,5,4,4,6,1,3,3,5,5,7,2,2,7,7,3,6,1,3,1,5,Sacramento,45,1,2,95.00,2,70.00,1,SMUD,3040,4.00,3,6,1,7,4,3,38.58160400,-121.49440000000000,3.50,5.00,5.00,5.67,4.50,5.67,1.00,5.25,3.00,4.00,0,0,1,1,1,1,1
736,4,3,3,4,2,0,70,1,,0,63,1,,0,1,4,1,,4,1,8,2,,1,1,2,2,2,2,1,7,7,7,7,7,7,6,3,6,5,7,7,7,7,6,7,2,2,3,2,2,3,3,4,4,7,7,5,5,7,5,7,5,7,6,7,6,4,6,3,6,7,7,7,4,6,6,3,6,6,6,7,7,6,7,7,1,3,3,59,Madison,37,2,1,50.00,1,35.00,1,MG&e,700,1.00,1,1,1,6,5,9,43.13310242,-89.34909821000000,7.00,7.00,6.00,6.33,6.50,2.33,2.00,6.00,6.50,3.50,0,1,1,1,1,1,1
738,3,2,2,2,1,1,70,1,70,1,60,1,60,1,3,3,,,5,3,3,1,3,2,2,4,2,4,2,2,5,4,4,5,5,6,4,4,6,7,6,7,5,6,5,4,5,5,4,4,6,3,1,5,4,5,3,6,3,6,4,6,5,2,1,1,6,4,6,4,5,4,3,5,3,2,1,1,1,7,5,1,4,5,2,4,1,2,3,34,Glendive,25,1,1,75.00,1,50.00,1,Montana Dakota Utilities,1000,2.00,2,6,1,6,4,12,47.12939453,-104.87339780000000,4.50,5.50,5.00,6.67,4.50,4.67,5.00,5.25,1.50,4.00,0,1,1,1,0,0,0
739,1,2,4,1,2,1,80,1,65,1,75,1,,2,99,6,,,5,99,5,5,5,6,6,4,6,4,6,1,6,6,6,6,4,4,6,6,6,7,7,7,2,5,2,3,5,6,6,6,6,2,1,1,1,7,6,6,6,6,6,6,6,6,6,6,6,6,2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1,1,2,57,tacoma,31,2,1,300.00,4,450.00,4,tacoma public works,1200,2.00,4,8,1,4,2,5,,,6.00,4.00,6.00,7.00,2.50,5.67,6.00,6.00,6.00,6.00,0,0,0,1,1,1,1
741,1,2,1,1,1,1,75,1,71,1,78,1,74,1,3,4,,,5,2,3,6,3,2,3,3,4,4,4,1,7,6,7,7,7,7,7,7,7,7,7,6,4,5,4,4,6,4,3,6,5,4,2,2,2,5,6,4,3,7,7,7,7,6,4,2,4,3,5,3,5,7,7,4,5,4,4,4,4,6,7,5,6,3,5,6,3,1,1,52,coppell,31,2,2,100.00,2,250.00,4,southtexas,2400,4.00,3,5,5,8,4,6,33.03059387,-96.99259949000000,6.75,7.00,7.00,6.67,4.00,4.33,5.50,7.00,5.00,3.00,1,0,1,1,1,1,1
742,1,2,2,1,1,1,,0,78,1,,0,78,1,6,8,,2,5,8,8,6,6,5,8,4,6,4,6,2,6,6,6,5,3,5,3,6,6,6,6,6,5,5,3,3,6,7,5,3,5,5,2,6,3,7,6,7,6,5,7,7,7,5,6,6,5,5,6,5,5,5,5,5,5,7,7,7,7,5,2,2,2,1,7,3,2,3,2,5,Tustin,24,2,1,150.00,3,70.00,1,Edison,900,1.00,2,6,1,6,5,6,33.75160217,-117.77159880000000,5.75,4.00,4.50,6.00,3.00,6.00,4.00,6.50,5.50,5.00,0,0,1,1,1,1,1
743,2,2,2,3,1,0,68,1,66,1,66,1,63,1,6,7,,,4,7,7,4,7,7,7,3,3,3,3,1,6,7,6,6,5,5,6,6,6,6,6,6,5,5,4,4,3,3,2,1,1,1,1,1,1,6,7,4,4,6,6,6,6,4,4,4,6,6,6,6,6,6,6,6,1,1,1,1,1,7,7,7,7,7,5,7,2,1,2,55,Richmond,45,2,2,86.00,2,121.00,3,Dominion Virginia Power,1500,3.00,2,3,1,6,4,9,33.57200623,-84.54470062000000,6.25,5.00,6.00,6.00,4.00,2.67,1.00,6.00,4.00,6.00,0,0,1,1,1,1,1
744,1,2,1,1,1,0,75,1,70,1,65,1,75,1,3,3,,,5,4,4,3,3,7,7,6,7,6,7,1,6,6,6,6,6,6,6,6,6,7,7,7,4,5,4,5,5,5,4,5,4,2,2,2,2,7,6,7,4,7,6,7,7,7,4,4,7,7,7,7,7,7,7,7,1,6,6,1,6,7,4,6,6,7,7,7,1,1,1,49,Hanahan,36,2,2,250.00,4,290.00,4,Sceg,1900,4.00,4,4,1,5,3,8,32.98779297,-80.00569916000000,6.00,6.00,6.00,7.00,4.50,4.67,4.50,6.75,5.50,7.00,1,0,1,1,1,1,1
746,1,2,2,2,2,1,68,1,,0,65,1,,0,99,5,,,5,99,6,4,,8,8,8,8,8,8,2,3,4,3,3,5,6,6,6,5,3,2,4,4,5,2,3,5,6,2,2,3,3,1,2,2,6,2,7,6,3,4,3,2,2,1,1,7,5,7,5,4,3,4,5,1,2,3,1,3,7,5,4,7,7,5,2,2,2,2,21,Valparaiso,32,2,2,180.00,3,280.00,4,Nipsco,1200,2.00,2,1,1,7,2,9,41.45910645,-87.13899994000000,3.25,5.50,5.50,3.00,2.50,4.33,2.50,3.00,1.50,5.00,0,1,0,1,1,1,1
747,2,2,2,2,2,1,67,1,70,1,70,1,80,1,3,3,,,4,3,3,6,,3,3,4,5,4,5,1,7,7,6,7,6,6,6,6,6,7,7,7,4,5,3,4,5,3,3,3,3,2,1,1,1,6,6,5,3,7,7,7,7,5,3,2,6,6,6,6,5,6,6,6,5,3,3,4,3,7,7,5,7,7,4,3,1,3,1,6,Sierra Vista,20,2,1,65.00,1,60.00,1,SVEC,10000,4.00,3,1,6,3,3,1,31.59179688,-110.17189790000000,6.75,6.00,6.00,7.00,3.50,3.67,3.00,7.00,4.00,6.00,1,0,1,1,1,1,1
750,3,1,2,1,4,1,64,1,,0,,2,,0,99,4,,,5,99,1,2,,3,2,99,99,3,3,1,7,7,7,7,7,6,7,5,7,7,7,7,2,4,2,2,1,1,1,1,2,1,1,1,1,6,5,6,2,7,7,7,7,7,4,5,5,5,6,5,6,5,5,7,4,4,4,3,5,7,6,5,7,7,8,7,1,2,3,5,Fremont,48,2,2,40.00,1,100.00,2,PG&E,2500,4.00,3,5,3,8,6,2,37.51550293,-121.89619450000000,7.00,6.50,7.00,7.00,2.00,1.00,1.50,7.00,5.50,5.00,0,0,0,1,1,1,1
751,1,3,2,2,2,0,69,1,,0,69,1,,0,3,3,,,5,8,5,7,7,3,3,6,7,7,8,1,5,3,3,6,4,7,2,5,3,5,3,4,1,2,1,1,4,6,6,2,2,6,1,7,7,7,7,7,4,4,4,4,4,2,2,2,7,6,6,6,6,2,2,3,1,2,2,1,2,7,2,1,7,7,2,1,2,2,1,37,madbury,49,1,2,200.00,3,200.00,4,PSNH,2000,4.00,3,4,1,7,4,3,43.18710327,-70.91000366000000,4.25,5.50,2.50,4.00,1.00,5.33,2.00,4.00,2.00,6.00,0,1,1,1,1,1,1
752,3,1,2,1,1,1,67,1,75,1,58,1,80,1,3,4,,,4,4,5,1,,6,6,2,4,2,4,1,6,5,4,5,3,3,4,6,6,6,5,6,5,5,5,5,4,5,3,2,4,2,1,6,2,6,4,6,5,6,6,6,6,7,6,2,6,7,6,7,7,6,6,7,1,5,5,2,5,7,6,2,6,6,3,4,3,3,3,32,Jackson,26,1,1,200.00,3,100.00,2,Entergy,1500,3.00,2,4,1,3,4,1,33.44050598,-90.66239929000000,5.00,3.00,5.00,5.67,5.00,4.00,3.00,6.00,6.50,7.00,1,0,1,1,1,1,1
753,3,2,6,2,2,1,77,1,77,1,80,1,80,1,6,4,,,4,7,6,,,4,4,4,8,4,7,2,5,4,4,5,3,5,5,6,7,6,6,6,6,6,5,5,7,5,4,4,3,3,1,5,3,6,4,6,3,6,5,6,6,3,4,2,5,6,5,6,5,5,5,6,4,5,5,4,5,6,3,2,6,8,8,4,2,2,2,53,Veyo,39,2,1,120.00,2,90.00,2,Rocky Mountain Power,425,1.00,2,5,1,1,3,1,37.18339539,-113.59989930000000,4.50,4.00,6.00,6.00,5.00,5.33,3.50,5.75,3.50,6.00,0,0,1,1,1,1,1
754,1,1,1,1,1,1,68,1,68,1,65,1,72,1,8,8,,4,4,7,7,,6,8,8,6,7,6,7,1,7,7,7,7,4,5,6,6,6,7,7,7,1,1,1,1,6,7,7,1,1,1,1,1,1,7,3,6,7,7,7,7,7,5,3,3,7,7,5,7,7,7,7,7,1,7,7,2,7,7,7,7,7,7,1,7,1,2,1,16,Hiawassee,28,2,1,180.00,3,220.00,4,Blue Ridge Mountain EMC,20,1.00,4,1,1,5,3,7,35.13969421,-84.09230042000000,7.00,4.50,6.00,7.00,1.00,6.67,1.00,7.00,4.00,7.00,1,0,1,1,1,1,1
755,3,1,3,4,2,1,70,1,70,1,70,1,70,1,1,3,1,,4,1,4,4,,3,3,1,3,3,4,1,5,4,3,5,4,5,6,6,7,6,6,6,4,4,5,3,4,2,2,7,7,1,1,1,1,7,6,6,6,6,6,6,6,5,4,4,7,7,7,7,7,7,5,4,1,4,4,1,3,7,7,4,7,5,7,7,1,2,1,26,Waterville,38,2,1,75.00,1,50.00,1,Central Maine Power,400,1.00,3,5,1,3,3,7,44.56159973,-69.55590057000000,4.25,4.50,6.50,6.00,4.00,2.67,7.00,6.00,4.50,7.00,0,1,1,1,1,1,1
756,3,1,1,1,1,1,72,1,68,1,72,1,68,1,5,5,,,5,4,4,6,6,5,5,4,5,4,4,1,6,6,6,6,6,6,5,5,5,6,6,6,5,5,5,5,6,5,6,2,5,2,2,5,2,6,6,6,3,7,7,7,7,6,6,5,6,5,6,5,6,6,6,5,3,6,6,3,6,6,6,7,7,7,1,6,1,1,1,49,Florence,50,2,2,350.00,4,300.00,4,Pee Dee Electric,2100,4.00,2,7,1,9,5,2,34.21249390,-79.82060242000000,6.00,6.00,5.00,6.00,5.00,5.67,3.50,7.00,6.00,5.00,1,0,1,1,1,1,1
757,1,3,2,1,3,1,75,1,68,1,72,1,70,1,7,6,,,5,7,6,6,5,6,5,5,5,4,5,2,6,5,6,6,3,3,5,7,5,6,6,6,7,5,5,5,6,5,5,6,5,5,6,5,4,6,2,5,7,6,5,6,5,6,5,6,5,6,4,5,6,6,5,4,5,5,6,5,5,6,7,5,6,5,7,7,1,3,1,15,Hollywood,,1,1,130.00,3,175.00,3,Florida Power,1000,2.00,1,2,1,3,4,5,30.52520752,-84.33209991000000,5.75,3.00,5.00,6.00,5.00,5.33,5.50,5.50,5.50,5.50,1,0,1,1,1,1,1
758,1,2,4,1,2,1,72,1,72,1,68,1,72,1,6,6,,,5,6,6,6,6,7,7,4,7,4,7,1,7,7,7,7,5,6,1,7,7,7,7,7,1,7,1,1,7,7,7,2,2,2,2,7,5,7,3,7,3,5,5,6,6,5,5,5,5,5,6,5,5,5,5,5,1,5,5,1,7,5,5,4,4,7,1,5,1,3,1,42,Toledo,25,2,1,130.00,3,130.00,3,Toledo Edison,800,1.00,3,1,1,4,2,10,41.63250732,-83.75099945000000,7.00,5.50,4.00,7.00,1.00,7.00,2.00,5.50,5.00,5.00,0,1,1,1,1,1,1
759,1,3,4,1,2,1,87,1,69,1,75,1,69,1,8,8,,2,4,8,8,7,,7,7,8,8,8,8,3,2,3,3,1,2,3,4,6,6,6,6,6,2,4,1,2,7,7,7,7,7,4,2,1,1,7,7,7,7,4,4,4,4,2,2,1,7,7,7,7,7,4,1,1,1,1,1,1,1,4,6,3,4,1,1,1,1,2,1,28,Elkton,61,2,1,400.00,4,350.00,4,Delmarva,850,1.00,3,7,1,5,2,4,39.61720276,-75.86779785000000,2.25,2.50,5.00,6.00,1.50,7.00,7.00,4.00,2.00,7.00,0,0,1,1,1,1,1
760,3,2,2,2,1,1,68,1,70,1,65,1,73,1,3,3,,,5,3,3,6,4,7,7,7,7,7,8,1,4,4,4,4,3,4,5,4,5,5,4,4,4,3,1,2,6,7,6,1,2,2,1,1,1,7,6,6,6,5,5,7,5,4,4,2,6,4,7,4,4,5,5,5,2,4,4,2,4,7,7,3,7,7,5,7,2,1,1,30,Burton,31,2,1,300.00,4,230.00,4,Consumers,1600,3.00,5,4,1,7,2,3,42.94250488,-83.82710266000000,4.00,3.50,5.00,4.33,1.50,6.33,1.50,5.50,4.00,4.00,0,1,1,1,1,1,1
761,3,1,2,2,4,1,68,1,,0,55,1,,0,99,3,,,5,99,3,2,,3,2,99,99,7,7,1,6,6,7,6,7,7,6,7,7,7,6,6,5,6,5,5,4,4,4,3,3,1,1,2,2,5,3,6,3,7,7,7,7,6,5,4,7,6,6,6,6,5,4,4,4,5,5,4,5,6,5,3,3,7,7,7,1,2,1,5,richmond,49,2,2,65.00,1,200.00,4,Pacific gas and Electric,2200,4.00,3,1,3,6,4,6,37.95579529,-122.26890560000000,6.25,7.00,6.50,6.33,5.00,4.00,3.00,7.00,5.50,6.00,0,0,0,1,1,1,1
762,1,3,8,1,2,0,78,1,72,1,78,1,72,1,3,3,,,5,4,5,4,4,3,2,3,4,3,4,2,6,6,6,6,7,7,5,7,7,7,7,7,7,7,5,7,5,5,4,6,6,2,2,2,5,6,6,6,2,5,6,7,6,2,1,1,7,7,6,7,7,6,6,7,5,3,2,5,2,6,6,3,7,3,3,7,1,2,1,49,liberty,25,1,1,300.00,4,400.00,4,blueridge,5000,4.00,2,4,1,5,3,7,37.02990723,-76.34519958000000,6.00,7.00,6.00,7.00,6.00,4.67,6.00,6.00,1.50,7.00,1,0,1,1,1,1,1
763,2,1,8,1,2,1,,0,,0,,0,,0,1,1,1,,5,1,1,,,1,1,1,2,1,2,1,7,7,7,7,5,5,5,7,7,7,7,7,7,7,7,7,6,1,3,1,2,1,1,1,1,7,2,7,6,7,7,7,7,7,4,3,7,7,7,7,7,7,7,7,4,2,2,4,7,7,7,4,7,8,8,7,1,1,1,5,Oceanside,28,2,2,30.00,1,15.00,1,Oceanside Public Works,450,1.00,2,5,1,6,3,6,32.71530151,-117.15730290000000,7.00,5.00,6.00,7.00,7.00,3.33,1.50,7.00,5.50,7.00,0,0,1,1,1,1,1
765,3,3,4,1,1,1,73,1,70,1,73,1,70,1,4,4,,,5,5,5,4,4,4,4,3,5,3,5,1,6,6,5,5,3,5,5,6,5,7,6,7,5,4,4,6,5,1,4,3,3,3,1,5,5,6,1,5,5,6,6,6,6,3,2,1,7,7,7,7,6,6,6,6,5,5,5,5,3,6,5,5,7,4,1,5,1,2,1,58,Martinsburg,32,1,1,95.00,2,200.00,4,Mon Power,3200,4.00,3,5,1,7,4,7,38.80479431,-77.04689789000000,5.50,4.00,5.00,6.67,5.00,3.33,3.00,6.00,2.50,7.00,0,0,1,1,1,1,1
766,3,2,4,1,1,0,60,1,,0,60,1,,0,99,3,,,5,99,3,2,1,7,7,4,99,7,7,1,6,7,7,5,7,7,2,6,7,6,7,6,7,7,6,7,1,3,1,1,5,2,1,5,5,6,3,7,4,6,5,7,7,7,5,2,7,6,6,6,5,4,6,6,1,5,6,1,5,6,1,1,7,7,8,7,1,2,2,57,Seattle,25,1,1,17.00,1,25.00,1,Seattle City Light,660,1.00,2,2,1,7,4,4,47.68469238,-122.38479610000000,6.25,7.00,4.50,6.33,6.50,1.67,3.00,6.25,6.00,6.00,0,0,0,1,1,1,1
767,3,1,2,1,1,1,78,1,75,1,,0,,0,4,4,,,5,4,4,6,6,5,5,5,5,5,5,1,7,7,7,7,7,7,7,7,7,7,7,7,2,5,4,3,5,2,6,5,4,1,1,1,1,7,6,7,5,7,7,7,7,5,5,6,7,7,1,7,7,6,6,6,4,6,6,4,6,7,8,4,4,5,6,5,1,1,1,5,san jose,34,1,2,150.00,3,230.00,4,PG & E,2200,4.00,2,1,5,7,4,6,37.25250244,-121.88940430000000,7.00,7.00,7.00,7.00,3.50,4.33,4.50,7.00,5.00,7.00,0,0,1,1,1,1,1
768,1,2,2,2,1,1,68,1,72,1,68,1,68,1,4,5,,,4,7,7,3,,4,4,7,6,8,4,1,7,7,7,7,6,7,7,7,7,7,7,7,4,5,5,2,4,4,4,4,4,7,6,6,6,6,3,7,6,7,7,7,7,5,5,5,6,6,3,6,6,5,5,5,6,6,6,5,6,7,7,7,7,7,7,7,1,1,1,20,Naperville,22,2,2,350.00,4,500.00,4,Nicor,3000,4.00,3,1,1,5,4,1,40.47630310,-86.95709991000000,7.00,6.50,7.00,7.00,3.50,4.00,4.00,7.00,5.00,6.00,0,1,1,1,0,0,0
769,3,1,2,1,1,0,66,1,68,1,60,1,80,1,4,5,,,4,3,3,4,3,2,2,2,2,2,2,2,6,6,6,6,5,6,5,5,5,7,7,7,4,4,4,3,5,6,5,2,2,3,3,3,3,6,6,6,6,6,6,6,6,5,4,4,6,6,6,6,6,6,6,6,4,3,3,3,5,7,7,4,6,7,3,6,1,1,1,42,Cincinnati,23,1,1,80.00,1,50.00,1,Duke,500,1.00,2,2,1,1,4,2,39.75250244,-104.99949650000000,6.00,5.50,5.00,7.00,3.50,5.33,2.00,6.00,4.50,6.00,0,1,1,1,1,1,1
770,1,2,2,2,1,1,68,1,72,1,66,1,74,1,4,4,,,4,6,6,2,2,2,2,2,3,2,3,1,7,7,6,7,6,6,7,7,7,7,7,7,3,3,2,3,5,5,3,5,5,2,1,1,1,7,6,6,5,7,7,7,7,6,6,6,6,6,5,6,5,7,7,7,7,3,3,3,3,7,7,7,6,6,2,6,1,2,1,16,Atlanta,35,1,1,250.00,4,100.00,2,Georgia Power,1200,2.00,2,4,1,6,4,7,33.79809570,-84.38770294000000,6.75,6.00,7.00,7.00,2.50,4.33,5.00,7.00,6.00,6.00,1,0,1,1,1,1,1
771,3,2,1,1,2,1,,0,,0,,0,,0,4,99,,,4,4,99,4,4,3,4,4,4,4,4,2,4,5,5,1,2,2,2,4,3,4,2,3,4,5,5,3,7,6,7,2,2,5,4,5,6,4,2,4,6,3,6,6,3,2,2,2,4,5,5,5,4,2,2,5,4,2,2,4,5,5,5,1,2,5,2,4,2,2,2,44,Salem,18,1,1,67.00,1,58.00,1,PGE,700,1.00,4,8,1,1,2,12,44.90159607,-122.92230220000000,3.75,2.00,2.50,3.00,4.00,6.67,2.00,4.50,2.00,5.00,0,0,1,0,1,1,1
772,3,1,4,1,2,1,75,1,75,1,75,1,,2,4,4,,,5,1,4,,,3,3,5,5,5,5,1,5,5,5,5,5,5,6,5,5,5,5,5,4,4,3,4,5,5,3,7,6,3,1,3,3,6,3,5,5,7,7,7,7,7,5,3,6,6,2,6,5,5,5,4,3,3,3,3,3,7,7,2,7,1,2,7,1,3,1,38,Linden,23,2,1,60.00,1,40.00,1,PSEG,800,1.00,3,1,1,1,4,12,40.62469482,-74.24939728000000,5.00,5.00,5.50,5.00,3.50,4.33,6.50,7.00,6.00,6.00,0,0,1,1,1,1,1
776,3,2,11,1,1,1,70,1,70,1,70,1,70,1,1,1,6,,1,2,2,7,1,1,1,5,5,1,1,1,7,7,7,7,5,4,4,4,4,7,7,7,2,3,1,3,6,7,7,4,3,1,1,1,1,5,6,6,5,7,7,7,7,4,4,4,6,5,4,5,4,4,4,4,4,4,4,4,4,4,1,4,4,4,4,5,1,3,3,5,Vacaville,22,3,1,190.00,3,140.00,3,PG&E,120,1.00,3,8,1,1,2,12,38.56019592,-121.99610140000000,7.00,4.50,4.00,7.00,2.00,6.67,3.50,7.00,4.00,5.00,0,0,1,1,1,1,1
777,1,1,2,1,1,1,65,1,,0,,2,,2,2,2,,,5,3,3,1,3,2,2,2,2,2,2,2,5,6,6,6,5,5,7,7,7,7,7,7,6,6,5,6,2,2,2,2,2,2,2,3,2,5,5,6,3,7,7,7,7,6,4,4,2,6,6,7,6,6,6,6,5,3,3,2,4,6,5,5,6,7,7,7,1,2,2,24,Burlington,25,2,1,40.00,1,60.00,1,Duke Energy,850,1.00,2,2,1,4,4,12,39.00230408,-84.65689850000000,5.75,5.00,7.00,7.00,5.50,2.00,2.00,7.00,5.00,6.50,0,0,1,1,1,1,1
779,3,2,2,1,1,1,70,1,68,1,69,1,,2,4,5,,,5,5,5,3,2,4,4,4,2,4,2,1,2,5,7,3,7,5,4,5,5,6,6,6,4,4,5,5,7,5,6,4,4,3,6,6,6,5,5,7,4,6,4,6,5,2,2,4,5,3,3,4,5,5,5,5,5,5,4,5,5,3,1,1,4,6,3,5,1,1,1,55,dumfries,20,1,1,196.00,3,120.00,2,NOVEC,1050,2.00,2,6,1,5,3,1,37.17909241,-80.35150146000000,4.25,6.00,4.50,6.00,5.00,6.00,4.00,5.25,2.00,3.50,0,0,1,1,0,0,0
780,1,2,3,2,2,0,72,1,,0,70,1,,0,99,3,,,5,99,5,7,,2,2,2,2,2,2,2,2,3,3,4,5,5,3,6,4,6,5,4,4,5,3,4,4,5,3,5,5,5,2,6,6,5,5,6,4,5,4,5,3,4,4,3,2,5,4,5,4,3,3,5,4,4,4,4,4,7,1,1,3,3,5,7,2,2,2,38,Hawthorne,48,1,2,230.00,4,230.00,4,PSE&G,5000,4.00,4,3,1,6,2,4,40.91889954,-74.19429779000000,3.00,5.00,3.50,5.00,3.50,4.00,5.00,4.25,4.00,5.00,0,0,0,1,1,1,1
781,2,3,1,1,2,1,70,1,70,1,,2,,2,4,6,,,4,3,2,4,,1,1,1,3,1,3,1,6,4,3,5,2,2,4,3,4,6,5,6,5,2,2,3,4,2,3,3,2,2,2,2,2,5,2,6,3,6,5,4,4,2,2,2,6,6,6,6,6,4,3,6,4,5,5,3,5,7,7,5,6,5,4,6,1,2,1,58,Moorefield,32,1,2,150.00,3,250.00,4,Shenandoah Electric Coop,1400,3.00,4,4,2,3,2,7,39.00259399,-78.96160126000000,4.50,2.00,4.00,5.67,2.50,3.00,2.50,4.75,2.00,6.00,0,0,1,1,1,1,1
782,3,2,2,2,1,1,68,1,74,1,60,1,78,1,7,5,,,5,8,7,5,5,4,5,1,4,1,4,2,7,5,3,6,3,4,7,6,7,7,6,5,3,5,4,4,7,6,5,1,2,3,1,3,5,7,5,6,3,6,5,7,7,2,2,2,6,3,6,5,6,5,5,2,2,2,2,1,5,7,6,2,7,6,1,5,1,1,1,52,Houston,30,1,2,220.00,4,80.00,2,Entergy,3400,4.00,3,4,1,7,3,7,30.32170105,-95.52420044000000,5.25,3.50,7.00,6.00,4.00,6.00,1.50,6.25,2.00,4.00,1,0,1,1,1,1,1
783,1,2,8,3,3,1,75,1,70,1,72,1,72,1,2,99,,,4,1,1,4,,2,2,2,4,99,99,1,7,7,7,7,4,4,7,7,7,4,4,4,1,1,1,1,4,6,4,5,4,4,4,4,4,4,4,4,4,7,7,7,7,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,7,7,1,2,1,1,4,1,2,1,16,Barnesville,42,1,2,500.00,4,230.00,4,southern rivers enegy,1300,2.00,2,4,1,1,2,12,33.07470703,-84.13890076000000,7.00,4.00,7.00,4.00,1.00,4.67,4.50,7.00,4.00,4.00,1,0,1,0,1,1,1
784,3,2,3,2,2,1,71,1,,0,71,1,,0,2,3,,,5,4,4,5,,3,3,4,4,4,4,1,4,4,4,4,5,5,5,5,5,6,6,6,3,3,3,3,6,6,6,2,2,3,2,2,2,6,7,6,5,3,3,3,3,2,2,2,5,5,3,5,5,4,4,4,4,2,2,2,2,7,7,1,8,8,2,1,1,1,1,20,Chicago,45,2,2,200.00,3,600.00,4,peoples gas,1200,2.00,4,7,1,7,4,12,41.94630432,-87.81269836000000,4.00,5.00,5.00,6.00,3.00,6.00,2.00,3.00,2.00,5.00,0,1,1,1,1,1,1
785,1,2,1,4,1,1,67,1,70,1,63,1,79,1,3,3,,,4,4,4,5,3,3,3,2,3,2,3,1,5,5,6,6,4,4,5,5,6,6,6,6,5,4,5,6,6,5,5,3,4,2,2,2,2,5,6,6,4,6,6,6,6,6,6,6,5,6,5,5,6,5,6,7,6,5,6,5,6,6,3,2,4,7,3,7,1,1,1,46,York Haven,38,1,1,168.00,3,200.00,4,MetEd,2000,4.00,2,2,1,5,3,7,40.15739441,-76.79779816000000,5.50,4.00,5.50,6.00,5.50,5.33,3.50,6.00,6.00,5.50,0,1,1,1,1,1,1
